miRBase,CID,Correlation
MIMAT0000551,119307,0
MIMAT0002016,448537,0
MIMAT0000575,97226,0
MIMAT0002846,16078949,0
MIMAT0000776,2375,0
MIMAT0003299,4946,0
MIMAT0000084,5284373,0
MIMAT0000070,31703,0
MIMAT0002854,3229,0
MIMAT0000447,12967,0
MIMAT0002881,5994,0
MIMAT0000589,74483,0
MIMAT0000082,5793,0
MIMAT0000281,216239,0
MIMAT0002884,2733526,0
MIMAT0000267,54670067,0
MIMAT0000891,216239,0
MIMAT0004538,73581,0
MIMAT0005944,5394,0
MIMAT0016900,9064,0
MIMAT0019745,6410,0
MIMAT0000890,5280795,0
MIMAT0000254,969516,0
MIMAT0000449,15625,0
MIMAT0002819,5281004,0
MIMAT0000428,119104,0
MIMAT0004482,241,0
MIMAT0000252,702,0
MIMAT0004911,6089,0
MIMAT0004560,8490,0
MIMAT0000747,5757,0
MIMAT0000729,16132265,0
MIMAT0000076,15625,0
MIMAT0000460,16132265,0
MIMAT0004187,60823,0
MIMAT0001786,5280445,0
MIMAT0004721,5281004,0
MIMAT0000247,24497,0
MIMAT0000711,5280343,0
MIMAT0000099,5280453,0
MIMAT0000080,47289,0
MIMAT0003112,445154,0
MIMAT0000643,16078949,0
MIMAT0000548,445639,0
MIMAT0000777,119307,0
MIMAT0002175,446220,0
MIMAT0000132,6036,0
MIMAT0000715,451668,0
MIMAT0000862,3220,0
MIMAT0004670,712,0
MIMAT0000529,446220,0
MIMAT0003497,444732,0
MIMAT0004764,442428,0
MIMAT0000265,241,0
MIMAT0000258,5280343,0
MIMAT0000417,387447,0
MIMAT0000423,5793,0
MIMAT0003269,702,0
MIMAT0000541,5793,0
MIMAT0000066,210332,0
MIMAT0000710,31703,0
MIMAT0000862,10635,0
MIMAT0000438,5757,0
MIMAT0003892,2995,0
MIMAT0000659,448537,0
MIMAT0000891,4946,0
MIMAT0015018,229455,0
MIMAT0000795,10621,0
MIMAT0002111,54670067,0
MIMAT0023617,2662,0
MIMAT0000752,23973,0
MIMAT0000854,47725,0
MIMAT0000418,210332,0
MIMAT0000154,712,0
MIMAT0000510,445858,0
MIMAT0000063,8029,0
MIMAT0004867,9064,0
MIMAT0000382,42611257,0
MIMAT0000210,5281004,0
MIMAT0004616,60823,0
MIMAT0000149,119307,0
MIMAT0003326,712,0
MIMAT0003325,60838,0
MIMAT0000542,54670067,0
MIMAT0002823,74483,0
MIMAT0004896,5359268,0
MIMAT0004764,74483,0
MIMAT0001759,702,0
MIMAT0001541,9804992,0
MIMAT0019929,2733526,0
MIMAT0003377,3121,0
MIMAT0000214,31703,0
MIMAT0004604,60823,0
MIMAT0004879,451668,0
MIMAT0000602,16078949,0
MIMAT0003738,4158,0
MIMAT0003728,31703,0
MIMAT0003151,3385,0
MIMAT0002809,3229,0
MIMAT0003731,119307,0
MIMAT0000420,3779,0
MIMAT0000064,10635,0
MIMAT0004674,712,0
MIMAT0004826,784,0
MIMAT0000813,5394,0
MIMAT0000617,6036,0
MIMAT0000802,60750,0
MIMAT0000082,443586,0
MIMAT0001635,60838,0
MIMAT0003885,74483,0
MIMAT0003767,451668,0
MIMAT0004676,8490,0
MIMAT0000062,10621,0
MIMAT0000878,5280795,0
MIMAT0000429,23973,0
MIMAT0004577,445154,0
MIMAT0005898,3779,0
MIMAT0000589,444732,0
MIMAT0004216,6410,0
MIMAT0001341,5394,0
MIMAT0004702,5865,0
MIMAT0000456,10621,0
MIMAT0000239,5280961,0
MIMAT0000646,13092,0
MIMAT0003211,89594,0
MIMAT0000681,3385,0
MIMAT0003257,445858,0
MIMAT0001279,3385,0
MIMAT0004937,444732,0
MIMAT0003211,3121,0
MIMAT0000318,6036,0
MIMAT0000250,3779,0
MIMAT0017002,2733526,0
MIMAT0000656,5280896,0
MIMAT0000100,2236,0
MIMAT0000274,448537,0
MIMAT0004555,444732,0
MIMAT0000555,6410,0
MIMAT0000265,5757,0
MIMAT0000649,119307,0
MIMAT0003741,444732,0
MIMAT0000376,3385,0
MIMAT0000554,73581,0
MIMAT0007892,3229,0
MIMAT0000803,2375,0
MIMAT0023622,3385,0
MIMAT0004628,31101,0
MIMAT0002820,5743,0
MIMAT0004676,3229,0
MIMAT0000441,444254,0
MIMAT0003281,5280896,0
MIMAT0000071,444732,0
MIMAT0003130,210332,0
MIMAT0003167,119307,0
MIMAT0003257,3385,0
MIMAT0000530,210332,0
MIMAT0003884,148124,0
MIMAT0002816,74483,0
MIMAT0003485,10621,0
MIMAT0000075,5284373,0
MIMAT0000210,107985,0
MIMAT0000250,74483,0
MIMAT0000244,3229,0
MIMAT0000565,89594,0
MIMAT0000089,74483,0
MIMAT0001632,10621,0
MIMAT0000435,5793,0
MIMAT0014332,8029,0
MIMAT0000529,969516,0
MIMAT0004676,444732,0
MIMAT0000257,74483,0
MIMAT0000449,60823,0
MIMAT0000419,54670067,0
MIMAT0017005,5793,0
MIMAT0000076,702,0
MIMAT0000254,8029,0
MIMAT0004563,451668,0
MIMAT0000419,2336,0
MIMAT0003121,443586,0
MIMAT0000665,5280453,0
MIMAT0004550,14888,0
MIMAT0000747,8490,0
MIMAT0004933,16078949,0
MIMAT0004621,3385,0
MIMAT0000650,210332,0
MIMAT0000418,5283344,0
MIMAT0000548,443586,0
MIMAT0000854,3385,0
MIMAT0002859,5790,0
MIMAT0000803,6410,0
MIMAT0000077,3385,0
MIMAT0000686,8029,0
MIMAT0003737,702,0
MIMAT0000086,97226,0
MIMAT0002177,3385,0
MIMAT0000062,5283344,0
MIMAT0000758,2733526,0
MIMAT0005944,444732,0
MIMAT0000542,4891,0
MIMAT0000062,442428,0
MIMAT0000232,210332,0
MIMAT0004877,6036,0
MIMAT0000252,36314,0
MIMAT0003891,15625,0
MIMAT0019001,712,0
MIMAT0000379,3385,0
MIMAT0000428,5757,0
MIMAT0000530,448537,0
MIMAT0004524,210332,0
MIMAT0000256,241,0
MIMAT0003464,444732,0
MIMAT0006775,5280795,0
MIMAT0000799,2733526,0
MIMAT0000138,443586,0
MIMAT0000213,444732,0
MIMAT0005907,444732,0
MIMAT0000433,3385,0
MIMAT0000529,448537,0
MIMAT0000078,443586,0
MIMAT0004630,31401,0
MIMAT0001538,54670067,0
MIMAT0002870,444732,0
MIMAT0000649,9898279,0
MIMAT0000083,229455,0
MIMAT0000617,31703,0
MIMAT0000259,23973,0
MIMAT0004692,16078949,0
MIMAT0000247,443586,0
MIMAT0000532,6440495,0
MIMAT0000127,4624,0
MIMAT0000071,60700,0
MIMAT0001809,5280795,0
MIMAT0003728,5280795,0
MIMAT0003467,9576410,0
MIMAT0000128,5793,0
MIMAT0003890,14888,0
MIMAT0000075,47725,0
MIMAT0001831,241,0
MIMAT0002883,5757,0
MIMAT0004560,443586,0
MIMAT0000449,5281004,0
MIMAT0000536,16741,0
MIMAT0000078,119307,0
MIMAT0001424,47725,0
MIMAT0000876,15625,0
MIMAT0000843,74483,0
MIMAT0004687,23973,0
MIMAT0001538,3385,0
MIMAT0000127,5394,0
MIMAT0004848,119307,0
MIMAT0000573,448537,0
MIMAT0000530,15625,0
MIMAT0000438,47725,0
MIMAT0000874,74483,0
MIMAT0000084,10635,0
MIMAT0001793,210332,0
MIMAT0000076,442428,0
MIMAT0004782,74483,0
MIMAT0005595,448537,0
MIMAT0000278,16741,0
MIMAT0003204,74483,0
MIMAT0004631,5757,0
MIMAT0000451,16741,0
MIMAT0000723,10621,0
MIMAT0019733,5394,0
MIMAT0000833,3385,0
MIMAT0000414,5288826,0
MIMAT0000805,97226,0
MIMAT0003496,14888,0
MIMAT0000226,229455,0
MIMAT0003885,5793,0
MIMAT0004901,969516,0
MIMAT0000076,6440495,0
MIMAT0000617,3496,0
MIMAT0004934,448537,0
MIMAT0000682,702,0
MIMAT0000069,4946,0
MIMAT0004536,3385,0
MIMAT0001283,3345,0
MIMAT0001279,5743,0
MIMAT0000850,3779,0
MIMAT0000087,1832,0
MIMAT0000435,31703,0
MIMAT0004496,784,0
MIMAT0000435,60750,0
MIMAT0000765,36314,0
MIMAT0000419,6279,0
MIMAT0004224,16741,0
MIMAT0000653,442428,0
MIMAT0005301,10621,0
MIMAT0004621,3496,0
MIMAT0019920,444797,0
MIMAT0003496,2907,0
MIMAT0000267,89594,0
MIMAT0001777,36314,0
MIMAT0004916,4946,0
MIMAT0000561,3385,0
MIMAT0000163,9949648,0
MIMAT0000063,451668,0
MIMAT0000138,451668,0
MIMAT0004929,5793,0
MIMAT0009447,5793,0
MIMAT0005318,216326,0
MIMAT0003389,5281004,0
MIMAT0003218,445434,0
MIMAT0000062,8029,0
MIMAT0000751,119307,0
MIMAT0000432,60838,0
MIMAT0000879,444732,0
MIMAT0000224,13089,0
MIMAT0004954,1674,0
MIMAT0004897,74483,0
MIMAT0004531,53232,0
MIMAT0005336,60750,0
MIMAT0007892,10621,0
MIMAT0000545,5793,0
MIMAT0002872,31401,0
MIMAT0004747,31703,0
MIMAT0000084,5793,0
MIMAT0000581,448537,0
MIMAT0000680,1674,0
MIMAT0000071,31401,0
MIMAT0000775,5994,0
MIMAT0004773,442428,0
MIMAT0000666,6442177,0
MIMAT0000707,969516,0
MIMAT0000732,31703,0
MIMAT0003312,10621,0
MIMAT0000220,74483,0
MIMAT0001779,3385,0
MIMAT0005793,16741,0
MIMAT0001092,24497,0
MIMAT0000589,123596,0
MIMAT0000898,5793,0
MIMAT0004802,446220,0
MIMAT0003409,712,0
MIMAT0000611,442428,0
MIMAT0000752,5280795,0
MIMAT0003180,8029,0
MIMAT0000717,8490,0
MIMAT0000279,2662,0
MIMAT0001863,448537,0
MIMAT0002850,210332,0
MIMAT0000682,60823,0
MIMAT0000731,444795,0
MIMAT0003239,24497,0
MIMAT0000246,2733526,0
MIMAT0003499,216239,0
MIMAT0000437,60823,0
MIMAT0003180,3229,0
MIMAT0000069,10635,0
MIMAT0000243,12967,0
MIMAT0000267,4946,0
MIMAT0000867,9444,0
MIMAT0000224,14888,0
MIMAT0000078,13089,0
MIMAT0000101,445580,0
MIMAT0001794,6623,0
MIMAT0000259,444795,0
MIMAT0000067,31703,0
MIMAT0004602,445639,0
MIMAT0000101,54670067,0
MIMAT0000726,6440495,0
MIMAT0004670,444732,0
MIMAT0000257,443586,0
MIMAT0000729,5283344,0
MIMAT0001074,5281929,0
MIMAT0000747,5280896,0
MIMAT0000569,4946,0
MIMAT0001637,445154,0
MIMAT0003728,448537,0
MIMAT0000422,119307,0
MIMAT0019730,5281708,0
MIMAT0002170,3385,0
MIMAT0000533,47289,0
MIMAT0004540,31703,0
MIMAT0004846,3121,0
MIMAT0003211,443586,0
MIMAT0004957,210332,0
MIMAT0015042,97226,0
MIMAT0000418,108065,0
MIMAT0000596,12967,0
MIMAT0005877,119307,0
MIMAT0003374,444732,0
MIMAT0001069,16078949,0
MIMAT0000251,41867,0
MIMAT0004926,443586,0
MIMAT0007892,3019,0
MIMAT0000782,969516,0
MIMAT0001046,16741,0
MIMAT0003740,210332,0
MIMAT0000257,6410,0
MIMAT0018121,3220,0
MIMAT0000427,6036,0
MIMAT0000078,54680783,0
MIMAT0001030,6623,0
MIMAT0000100,216239,0
MIMAT0003176,2375,0
MIMAT0000093,5280453,0
MIMAT0001631,5943,0
MIMAT0000755,3779,0
MIMAT0000449,4091,0
MIMAT0000070,969516,0
MIMAT0002107,3229,0
MIMAT0004721,451668,0
MIMAT0007892,74483,0
MIMAT0000420,60750,0
MIMAT0004882,5793,0
MIMAT0004841,5793,0
MIMAT0001813,5394,0
MIMAT0001780,712,0
MIMAT0002842,54670067,0
MIMAT0000427,97226,0
MIMAT0002178,3385,0
MIMAT0015018,4946,0
MIMAT0000656,702,0
MIMAT0004767,210332,0
MIMAT0000718,5757,0
MIMAT0000790,3220,0
MIMAT0004546,5311,0
MIMAT0000514,444732,0
MIMAT0003478,16132265,0
MIMAT0000528,12967,0
MIMAT0000773,5280795,0
MIMAT0004588,448537,0
MIMAT0000100,3779,0
MIMAT0018975,4946,0
MIMAT0000098,3385,0
MIMAT0000784,6036,0
MIMAT0002820,60750,0
MIMAT0000123,5757,0
MIMAT0000903,9064,0
MIMAT0000738,10621,0
MIMAT0000416,210332,0
MIMAT0000104,689043,0
MIMAT0003880,36314,0
MIMAT0001275,60750,0
MIMAT0004848,3385,0
MIMAT0003892,969516,0
MIMAT0000082,9064,0
MIMAT0004950,3385,0
MIMAT0000447,13342,0
MIMAT0004841,60823,0
MIMAT0004782,712,0
MIMAT0002831,712,0
MIMAT0001341,3385,0
MIMAT0000579,148124,0
MIMAT0002859,119307,0
MIMAT0004748,969516,0
MIMAT0017005,3385,0
MIMAT0000256,24360,0
MIMAT0014990,5793,0
MIMAT0000264,12967,0
MIMAT0000254,23973,0
MIMAT0004569,6036,0
MIMAT0000670,24497,0
MIMAT0005898,445858,0
MIMAT0003320,23973,0
MIMAT0000198,119307,0
MIMAT0001542,3385,0
MIMAT0002891,5793,0
MIMAT0002848,16078949,0
MIMAT0000718,241,0
MIMAT0000067,702,0
MIMAT0000103,2336,0
MIMAT0004877,712,0
MIMAT0001285,3779,0
MIMAT0000760,89594,0
MIMAT0000834,14888,0
MIMAT0003210,8490,0
MIMAT0000377,6036,0
MIMAT0000160,702,0
MIMAT0000569,6440495,0
MIMAT0009447,5743,0
MIMAT0000823,97226,0
MIMAT0000519,2375,0
MIMAT0000281,8490,0
MIMAT0012825,5206,0
MIMAT0023622,5311,0
MIMAT0002819,448537,0
MIMAT0000070,3496,0
MIMAT0000879,119307,0
MIMAT0001634,36462,0
MIMAT0002809,10635,0
MIMAT0003763,12967,0
MIMAT0000791,123596,0
MIMAT0004595,443586,0
MIMAT0003381,8029,0
MIMAT0000267,3121,0
MIMAT0000419,210332,0
MIMAT0001638,5943,0
MIMAT0000449,451668,0
MIMAT0004586,5310940,0
MIMAT0000569,10621,0
MIMAT0000261,712,0
MIMAT0000874,3385,0
MIMAT0000535,31401,0
MIMAT0003883,5793,0
MIMAT0000232,5994,0
MIMAT0003379,16078949,0
MIMAT0019855,712,0
MIMAT0000280,448537,0
MIMAT0004555,6036,0
MIMAT0000415,97226,0
MIMAT0004682,210332,0
MIMAT0000370,6440495,0
MIMAT0002849,6440495,0
MIMAT0004911,6440495,0
MIMAT0000176,5318517,0
MIMAT0001631,6410,0
MIMAT0000418,5743,0
MIMAT0000773,6440495,0
MIMAT0003409,5280453,0
MIMAT0000092,3229,0
MIMAT0000794,712,0
MIMAT0000526,13089,0
MIMAT0000423,108065,0
MIMAT0004577,3220,0
MIMAT0000666,5206,0
MIMAT0001072,5281004,0
MIMAT0002835,5281004,0
MIMAT0002883,5793,0
MIMAT0000533,3385,0
MIMAT0003130,54670067,0
MIMAT0003248,969516,0
MIMAT0003315,702,0
MIMAT0003211,31703,0
MIMAT0000652,210332,0
MIMAT0000074,12967,0
MIMAT0000081,74483,0
MIMAT0000278,97226,0
MIMAT0005580,8490,0
MIMAT0003478,60823,0
MIMAT0003326,448537,0
MIMAT0020976,6623,0
MIMAT0000557,145858,0
MIMAT0000132,6410,0
MIMAT0004596,443586,0
MIMAT0004505,12967,0
MIMAT0001420,5394,0
MIMAT0004602,5394,0
MIMAT0000875,5288826,0
MIMAT0004496,444732,0
MIMAT0012825,210332,0
MIMAT0000136,448537,0
MIMAT0000279,712,0
MIMAT0005911,6410,0
MIMAT0000066,5994,0
MIMAT0000076,5359268,0
MIMAT0000706,5994,0
MIMAT0005826,712,0
MIMAT0000661,31703,0
MIMAT0003496,3385,0
MIMAT0003164,6440495,0
MIMAT0003208,445580,0
MIMAT0000243,10621,0
MIMAT0000075,5281929,0
MIMAT0000276,4946,0
MIMAT0000890,6623,0
MIMAT0003248,60750,0
MIMAT0004739,443586,0
MIMAT0000076,108065,0
MIMAT0000020,5743,0
MIMAT0004723,712,0
MIMAT0001781,89594,0
MIMAT0005860,712,0
MIMAT0000231,969516,0
MIMAT0019834,4946,0
MIMAT0005881,4624,0
MIMAT0000838,2733526,0
MIMAT0005572,5793,0
MIMAT0000222,31401,0
MIMAT0003331,73581,0
MIMAT0004877,119307,0
MIMAT0003478,5743,0
MIMAT0005279,97226,0
MIMAT0000903,448537,0
MIMAT0001761,969516,0
MIMAT0000165,5311,0
MIMAT0004901,443586,0
MIMAT0002111,3385,0
MIMAT0004588,5310940,0
MIMAT0000755,89594,0
MIMAT0003302,97226,0
MIMAT0000765,5793,0
MIMAT0000760,5280896,0
MIMAT0000073,702,0
MIMAT0000657,4946,0
MIMAT0024890,445639,0
MIMAT0001821,5793,0
MIMAT0000608,2733526,0
MIMAT0004763,2733526,0
MIMAT0000229,74483,0
MIMAT0003286,6410,0
MIMAT0004662,6410,0
MIMAT0017080,3220,0
MIMAT0000153,5994,0
MIMAT0000794,5281614,0
MIMAT0000444,5311,0
MIMAT0004978,3385,0
MIMAT0003123,1983,0
MIMAT0001413,702,0
MIMAT0000123,5994,0
MIMAT0002859,12967,0
MIMAT0003163,712,0
MIMAT0003478,712,0
MIMAT0005278,9064,0
MIMAT0000084,2375,0
MIMAT0004579,5790,0
MIMAT0003210,89594,0
MIMAT0000539,6410,0
MIMAT0000086,60838,0
MIMAT0019968,60700,0
MIMAT0000882,784,0
MIMAT0003326,8029,0
MIMAT0018104,445858,0
MIMAT0003308,2375,0
MIMAT0004557,5206,0
MIMAT0000575,446220,0
MIMAT0000514,5793,0
MIMAT0005293,5793,0
MIMAT0004574,13091,0
MIMAT0000243,5280343,0
MIMAT0000098,443586,0
MIMAT0000104,60823,0
MIMAT0004747,5757,0
MIMAT0001781,10635,0
MIMAT0001849,5793,0
MIMAT0015041,2336,0
MIMAT0000422,60750,0
MIMAT0000104,2336,0
MIMAT0002859,5280896,0
MIMAT0000688,6440495,0
MIMAT0004938,210332,0
MIMAT0004365,89594,0
MIMAT0000065,8490,0
MIMAT0000092,3779,0
MIMAT0002819,36314,0
MIMAT0017282,3385,0
MIMAT0004779,5288209,0
MIMAT0000212,969516,0
MIMAT0004542,145858,0
MIMAT0000078,3028194,0
MIMAT0000421,5994,0
MIMAT0000531,119307,0
MIMAT0000732,5793,0
MIMAT0002807,702,0
MIMAT0000376,445580,0
MIMAT0005972,445580,0
MIMAT0007892,5793,0
MIMAT0000646,712,0
MIMAT0000518,60823,0
MIMAT0000281,4091,0
MIMAT0001792,969516,0
MIMAT0000239,210332,0
MIMAT0000087,6440495,0
MIMAT0000103,8029,0
MIMAT0000383,74483,0
MIMAT0000065,4946,0
MIMAT0000793,5943,0
MIMAT0000688,31703,0
MIMAT0000736,13096,0
MIMAT0004324,3385,0
MIMAT0009447,6440495,0
MIMAT0003300,15625,0
MIMAT0000128,89594,0
MIMAT0000130,444732,0
MIMAT0000085,5280453,0
MIMAT0000861,3121,0
MIMAT0000073,16132265,0
MIMAT0000602,54670067,0
MIMAT0000855,5310940,0
MIMAT0017983,444732,0
MIMAT0017417,8490,0
MIMAT0002825,2662,0
MIMAT0001087,5793,0
MIMAT0003152,443586,0
MIMAT0000447,444732,0
MIMAT0000249,2375,0
MIMAT0000416,5394,0
MIMAT0000220,15625,0
MIMAT0004604,443586,0
MIMAT0000555,448537,0
MIMAT0000518,210332,0
MIMAT0000298,4946,0
MIMAT0000275,74483,0
MIMAT0018104,969516,0
MIMAT0000227,3779,0
MIMAT0012825,443586,0
MIMAT0000418,162282,0
MIMAT0004610,969516,0
MIMAT0000369,3220,0
MIMAT0000652,31703,0
MIMAT0000063,443586,0
MIMAT0000903,3496,0
MIMAT0003121,6440495,0
MIMAT0001045,89594,0
MIMAT0000724,2733526,0
MIMAT0001341,14888,0
MIMAT0005892,5281004,0
MIMAT0003209,24497,0
MIMAT0001280,97226,0
MIMAT0001852,97226,0
MIMAT0005922,712,0
MIMAT0000127,5793,0
MIMAT0000688,6036,0
MIMAT0000597,446220,0
MIMAT0000789,712,0
MIMAT0004508,2375,0
MIMAT0007892,210332,0
MIMAT0000539,3386,0
MIMAT0000728,1832,0
MIMAT0000145,97226,0
MIMAT0003381,451668,0
MIMAT0001078,148124,0
MIMAT0006587,74483,0
MIMAT0002825,3117,0
MIMAT0003308,443586,0
MIMAT0000900,23973,0
MIMAT0000100,5757,0
MIMAT0003479,14888,0
MIMAT0000790,5943,0
MIMAT0000569,31703,0
MIMAT0003330,2236,0
MIMAT0000754,3496,0
MIMAT0004661,387447,0
MIMAT0004782,47725,0
MIMAT0004704,5743,0
MIMAT0002863,969516,0
MIMAT0000123,6410,0
MIMAT0000142,446220,0
MIMAT0000521,2375,0
MIMAT0002061,712,0
MIMAT0000086,4091,0
MIMAT0000223,2336,0
MIMAT0000232,4212,0
MIMAT0019839,89594,0
MIMAT0001338,444732,0
MIMAT0000441,47289,0
MIMAT0019730,443586,0
MIMAT0000578,13089,0
MIMAT0000726,5288826,0
MIMAT0004787,446220,0
MIMAT0004787,5994,0
MIMAT0002874,5757,0
MIMAT0003762,54670067,0
MIMAT0001079,702,0
MIMAT0000220,6440495,0
MIMAT0005278,36314,0
MIMAT0005880,3385,0
MIMAT0004628,5280795,0
MIMAT0000791,15625,0
MIMAT0000232,6410,0
MIMAT0004626,210332,0
MIMAT0000429,74483,0
MIMAT0000533,448537,0
MIMAT0000770,12967,0
MIMAT0000571,3385,0
MIMAT0004959,5281004,0
MIMAT0000100,8029,0
MIMAT0000690,5280453,0
MIMAT0000776,8490,0
MIMAT0000236,712,0
MIMAT0004696,12967,0
MIMAT0000568,3385,0
MIMAT0000680,72304,0
MIMAT0000449,3779,0
MIMAT0000567,5793,0
MIMAT0003487,23973,0
MIMAT0000429,6623,0
MIMAT0000267,4158,0
MIMAT0003321,5288826,0
MIMAT0019984,6013,0
MIMAT0000451,216239,0
MIMAT0004721,119307,0
MIMAT0000982,443586,0
MIMAT0003308,6440495,0
MIMAT0003211,16741,0
MIMAT0000890,702,0
MIMAT0000719,9444,0
MIMAT0000247,13092,0
MIMAT0001078,3229,0
MIMAT0000314,13342,0
MIMAT0000419,3902,0
MIMAT0002111,15625,0
MIMAT0003735,5743,0
MIMAT0000617,2733526,0
MIMAT0005877,74483,0
MIMAT0000682,443586,0
MIMAT0000076,1983,0
MIMAT0001069,60750,0
MIMAT0003326,5352624,0
MIMAT0026719,5282350,0
MIMAT0000790,6036,0
MIMAT0003308,445154,0
MIMAT0000540,702,0
MIMAT0003466,14888,0
MIMAT0000428,60750,0
MIMAT0003232,16078949,0
MIMAT0004567,16078949,0
MIMAT0000259,36462,0
MIMAT0004937,47318,0
MIMAT0003191,448537,0
MIMAT0000077,6410,0
MIMAT0000610,5281004,0
MIMAT0004886,3385,0
MIMAT0000526,74483,0
MIMAT0000071,3229,0
MIMAT0004587,5793,0
MIMAT0002830,6410,0
MIMAT0005301,119307,0
MIMAT0000736,16741,0
MIMAT0005278,5793,0
MIMAT0000425,5281004,0
MIMAT0000156,2336,0
MIMAT0003338,451668,0
MIMAT0004524,1674,0
MIMAT0001632,74483,0
MIMAT0000083,5281614,0
MIMAT0000589,784,0
MIMAT0000739,13342,0
MIMAT0003326,446220,0
MIMAT0002816,15625,0
MIMAT0001273,443586,0
MIMAT0001046,47725,0
MIMAT0000715,2662,0
MIMAT0000608,5793,0
MIMAT0003382,3385,0
MIMAT0000460,148124,0
MIMAT0001546,689043,0
MIMAT0000867,3496,0
MIMAT0000707,445858,0
MIMAT0002888,6013,0
MIMAT0000073,9064,0
MIMAT0004498,5280343,0
MIMAT0000078,5994,0
MIMAT0005279,985,0
MIMAT0003734,60750,0
MIMAT0000255,3779,0
MIMAT0000247,6623,0
MIMAT0002806,47725,0
MIMAT0019984,5280896,0
MIMAT0000758,5757,0
MIMAT0000861,60750,0
MIMAT0000526,446220,0
MIMAT0000424,969516,0
MIMAT0004616,5280795,0
MIMAT0000710,444795,0
MIMAT0000583,216239,0
MIMAT0002888,5281004,0
MIMAT0003294,5757,0
MIMAT0004482,210332,0
MIMAT0000524,60838,0
MIMAT0000274,74483,0
MIMAT0000582,451668,0
MIMAT0000098,6036,0
MIMAT0005922,8490,0
MIMAT0004496,6410,0
MIMAT0000076,97226,0
MIMAT0000756,3385,0
MIMAT0000075,60750,0
MIMAT0000876,60823,0
MIMAT0000687,1207,0
MIMAT0000458,12967,0
MIMAT0001810,23973,0
MIMAT0000255,119104,0
MIMAT0000159,451668,0
MIMAT0000318,445154,0
MIMAT0000648,5743,0
MIMAT0000782,3385,0
MIMAT0002854,5284373,0
MIMAT0000724,3779,0
MIMAT0000087,74483,0
MIMAT0000426,164676,0
MIMAT0000067,1674,0
MIMAT0000383,6013,0
MIMAT0000372,5280795,0
MIMAT0001420,5282350,0
MIMAT0001541,712,0
MIMAT0000449,4624,0
MIMAT0005796,5793,0
MIMAT0004770,119307,0
MIMAT0004861,47725,0
MIMAT0000652,2375,0
MIMAT0000220,119307,0
MIMAT0000538,445580,0
MIMAT0000825,2733526,0
MIMAT0015079,442428,0
MIMAT0000219,5757,0
MIMAT0000833,60750,0
MIMAT0004808,6440495,0
MIMAT0001538,74483,0
MIMAT0000264,216326,0
MIMAT0004621,31703,0
MIMAT0000804,60823,0
MIMAT0009448,5310940,0
MIMAT0002835,6623,0
MIMAT0019697,2907,0
MIMAT0000754,47725,0
MIMAT0003330,210332,0
MIMAT0003472,6442177,0
MIMAT0003740,5311,0
MIMAT0000072,229455,0
MIMAT0000142,443586,0
MIMAT0000084,5994,0
MIMAT0000688,5793,0
MIMAT0000318,444732,0
MIMAT0000719,2375,0
MIMAT0000156,145858,0
MIMAT0004528,2995,0
MIMAT0004610,229455,0
MIMAT0000318,16078949,0
MIMAT0004655,16741,0
MIMAT0000064,36462,0
MIMAT0000783,5280961,0
MIMAT0016900,54670067,0
MIMAT0005871,3385,0
MIMAT0002061,14888,0
MIMAT0000813,444732,0
MIMAT0000548,4091,0
MIMAT0000376,4091,0
MIMAT0000240,444732,0
MIMAT0000682,2662,0
MIMAT0003152,60823,0
MIMAT0000253,47725,0
MIMAT0000084,8490,0
MIMAT0002811,5943,0
MIMAT0004877,3385,0
MIMAT0000067,1983,0
MIMAT0000274,3121,0
MIMAT0000267,210332,0
MIMAT0004775,210332,0
MIMAT0000256,689043,0
MIMAT0019730,97226,0
MIMAT0000093,5394,0
MIMAT0001791,3345,0
MIMAT0000415,5311,0
MIMAT0014998,10621,0
MIMAT0000141,445154,0
MIMAT0003201,23973,0
MIMAT0004639,451668,0
MIMAT0001278,5394,0
MIMAT0000205,74483,0
MIMAT0000460,969516,0
MIMAT0002821,210332,0
MIMAT0005523,2662,0
MIMAT0000429,5994,0
MIMAT0005892,5288826,0
MIMAT0004528,5281004,0
MIMAT0000233,445858,0
MIMAT0003497,89594,0
MIMAT0000127,5757,0
MIMAT0000123,2662,0
MIMAT0003466,74483,0
MIMAT0004767,5793,0
MIMAT0000445,969516,0
MIMAT0001635,4946,0
MIMAT0004861,5311,0
MIMAT0000370,5311,0
MIMAT0000460,1983,0
MIMAT0001948,54670067,0
MIMAT0002820,444795,0
MIMAT0000080,229455,0
MIMAT0000646,6440495,0
MIMAT0003182,145858,0
MIMAT0000421,448537,0
MIMAT0000256,5743,0
MIMAT0001037,3779,0
MIMAT0003379,23973,0
MIMAT0001637,448537,0
MIMAT0000366,60823,0
MIMAT0000134,97226,0
MIMAT0000432,74483,0
MIMAT0000794,443586,0
MIMAT0003490,16078949,0
MIMAT0018356,3385,0
MIMAT0000765,31401,0
MIMAT0000562,3385,0
MIMAT0000885,5943,0
MIMAT0001267,5793,0
MIMAT0000072,89594,0
MIMAT0001545,5281004,0
MIMAT0000791,54670067,0
MIMAT0003389,712,0
MIMAT0004902,162282,0
MIMAT0000739,216326,0
MIMAT0000649,23973,0
MIMAT0005285,5757,0
MIMAT0000425,229455,0
MIMAT0000130,31703,0
MIMAT0001278,6410,0
MIMAT0004676,3019,0
MIMAT0001785,47725,0
